 Platform,ShopName,Reputation,CreateShopTime,Provinces,City,Zone,Brand,PropertiesOne,PropertiesTwo,PropertiesThree,PropertiesFour,PropertiesFive,Title,StoreActivity,Price,PromotionPrice,PenNuitPrice,GuestUintPrice,PeopleNumber,Sale,SalePrice,NumberOfComment,CollectNumber,BabyID,ShopID,UnderTime,BabyLink,Year,Month,UNIXTime,AttributeOne,AttributeTwo,Class,重量(g):,工艺:,形状:,系列:
天猫,快易拍食品专营店,天猫卖家,,福建,泉州,福建泉州,77/Seven Seven,卖家未填,630,卖家未填,卖家未填,松塔组合,台湾特产进口年货零食品宏亚蜜兰诺77松塔千层酥曲奇包邮630g,,55,48.8,48.8,98.2,862,1735,"84,668",2179,4116,39345206875,108241543,,点击查看,1900,,,品牌:?77牌（台湾）,厂名:宏亚食品股份有限公司==厂址:桃园县八德市建国路386号==厂家联系方式:0800060515==配料表:面粉、奶油、植物油、白砂糖、奶粉、麦芽糖、扁桃仁、鸡蛋、淀粉、D-山梨糖醇液（甜味剂）、乳糖、聚葡萄酸、脆米、食盐、乳化剂、食用香料==储藏方法:常温、避光、防潮、密封==保质期:365 天==包装方式:包装==重量(g):630==品牌:77牌（台湾）==系列:松塔组合==产地:台湾==是否进口:进口==,,,,,
天猫,特乐福食品专营店,天猫卖家,,广东,深圳,广东深圳,唐人福,卖家未填,1530,卖家未填,卖家未填,福妈无糖食品礼包,唐人福木糖醇糕点专卖店糖尿人无糖食品老年人零食礼盒年货大礼包,"满99元,包邮",358,188,188,322.2,262,449,"84,412",3055,4065,18530358468,65559355,,点击查看,1900,,,品牌:?唐人福,生产许可证编号:440308010463==产品标准号:GB/T 20977==厂名:深圳市特乐福实业有限公司==厂址:深圳市宝安区宝城43区安乐村委一队厂房A栋7楼北区==厂家联系方式:0755-29961729==配料表:小麦粉、苦荞粉、燕麦粉、==储藏方法:请存放于阴凉干燥处、开封后尽快食用完==保质期:300 天==食品添加剂:麦芽糖醇、木糖醇、==包装方式:包装==商品条形码:23123887==重量(g):1530==糕点种类:其他/other==品牌:唐人福==系列:福妈无糖食品礼包==热销系列:组合系列==是否含糖:无糖==是否为有机食品:否==产地:中国大陆==省份:广东省==,,,,,
天猫,怡浓旗舰店,天猫卖家,,天津,天津,天津,enon/怡浓,黑巧克力,120,手工,其他/other,100%黑巧克力 120g,怡浓enon100%纯黑巧克力年货节礼盒 天然进口 买2赠1盒70g巴旦木,"满29元,包邮",159,,159,265,318,530,"84,270",366,654,41412996625,111663265,,点击查看,1900,,,品牌:?enon/怡浓,生产许可证编号:121013010007==产品标准号:GB/T19343==厂名:天津市福厦食品有限公司==厂址:天津市武清区开发区开源道36号==厂家联系方式:4000360208==配料表:可可液块、磷脂、食用香精香料等==储藏方法:置于阴凉干燥处，避免阳光直射==保质期:365 天==产品名称:enon/怡浓 100%黑巧克力...==包装方式:包装==包装种类:盒装==品牌:enon/怡浓==系列:100%黑巧克力 120g==重量(g):120==巧克力品类:黑巧克力==巧克力价格:100-200元==是否含糖:无糖==产地:中国大陆==省份:天津==是否含有代可可脂:否==巧克力制作工艺:手工==形状:其他/other==,,,,,
淘宝,小铭铭99,皇冠卖家,2009/10/12,浙江,杭州,浙江杭州,NOVOR/诺梵,松露巧克力,805,手工,松露型,巧克力礼盒,诺梵手工黑松露巧克力16口味代可可脂年货零食礼盒包邮805克,116.77元/500g,188,37.9,37.9,61.3,1371,2216,"83,986",26849,26953,41677490024,59494152,2015/1/26 22:16,点击查看,2009,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422281800000&starts=1421677000000&item_id=41677490024&user_tag=504983552&old_quantity=30342&zhichong=true&sold_total_num=16&seller_num_id=141236215&dk=0&title=%C5%B5%E8%F3%CA%D6%B9%A4%BA%DA%CB%C9%C2%B6%C7%C9%BF%CB%C1%A616%BF%DA%CE%B6%B4%FA%BF%C9%BF%C9%D6%AC%C4%EA%BB%F5%C1%E3%CA%B3%C0%F1%BA%D0%B0%FC%D3%CA805%BF%CB&sbn=750dabd0cb937b1b75c578866b754fd5&isTKA=false&msc=1,品牌: 诺梵,生产许可证编号:330113010269==产品标准号:==厂名:杭州顶莱食品有限公司==厂址:杭州市余杭区良渚街道运河村==厂家联系方式:0571-88761891==配料表:白砂糖、（部分氢化）植物油、可可粉、可可脂、可可液块、全脂奶粉、咖啡粉、椰蓉、杏仁碎、抹茶粉、面包碎、奥利奥碎。==储藏方法:低于25度==保质期:180==食品添加剂:乳化剂（磷脂）、香兰素、食用香精==产品名称:诺梵 巧克力礼盒==包装方式: 包装==包装种类: 礼盒装==品牌: 诺梵==系列: 巧克力礼盒==重量(g): 805==巧克力品类: 松露巧克力==巧克力价格: 200元以上==是否含糖: 含糖==产地: 中国大陆==省份: 浙江省==城市: 杭州市==是否含有代可可脂: 是==成分含量: 31%(含)-60%(含)==巧克力制作工艺: 手工==形状: 松露型==,,,,,
天猫,三真食品专营店,天猫卖家,,浙江,湖州,浙江湖州,DANISA/皇冠,卖家未填,410,卖家未填,卖家未填,皇冠曲奇饼干72G组合,印尼进口食品零食皇冠曲奇饼干72G*6盒 丹麦曲奇早餐饼干特价年货,"满58元,包邮,送3元店铺优惠券；满68元,包邮,送5元店铺…",79,35.9,35.9,63.8,1313,2334,"83,791",10855,11284,40953663657,69687746,,点击查看,1900,,,品牌:?DANISA/皇冠,厂名:尤益嘉（上海）食品商贸有限公司==厂址:上海市沪南路2888弄1号楼2楼==厂家联系方式:021-58128934==配料表:面粉、牛油（奶类制品）、白砂糖，鸡蛋，椰子粉，葡萄干，奶粉，食言，膨松剂，香草等==储藏方法:干燥、通风、阴凉处保存==保质期:540 天==食品添加剂:膨松剂==包装方式:包装==商品条形码:8996001303764==重量(g):410==糕点种类:曲奇饼干==品牌:DANISA/皇冠==系列:皇冠曲奇饼干72G组合==热销系列:组合系列==是否含糖:含糖==是否为有机食品:否==产地:印尼==是否进口:进口==,,,,,
天猫,慕歌食品专营店,天猫卖家,,福建,厦门,福建厦门,好百贝,卖家未填,976,卖家未填,卖家未填,好百贝麦片巧克力2组合,【慕歌食品】好百贝燕麦巧克力片脆酥棒低糖年货送礼糖果488gX2包,"满2件8.94折,包邮",46,19.9,19.9,49.2,1685,4169,"82,963",5101,1558,35645294558,104334277,,点击查看,1900,,,品牌:?好百贝,厂名:福建省晋江市真口味食品有限公司==厂址:晋江市罗山山仔==厂家联系方式:0595-88266661==配料表:麦片、代可可脂、植脂末、葡萄糖浆、精炼植物油、酪蛋白、乳粉等==储藏方法:低温储存 开袋即食==保质期:365 天==食品添加剂:食用香精==产品:喜糖==包装方式:包装==包装种类:袋装==重量(g):976==品牌:好百贝==系列:好百贝麦片巧克力2组合==是否含糖:含糖==产地:中国大陆==省份:福建省==城市:泉州市==是否为有机食品:否==,,,,,
天猫,雅思嘉旗舰店,天猫卖家,,福建,漳州,福建漳州,雅思嘉,卖家未填,1500,卖家未填,卖家未填,肉松金砖,【会员购】金丝肉松饼小蛋糕独立包装传统糕零食年货 HAONHHMR,,128,59,59,72.8,1140,1406,"82,954",1051,297,42769570347,110339568,,点击查看,1900,,,品牌:?雅思嘉,产品标准号:GB/T20980==厂名:龙海市雅思嘉食品有限公司==厂址:龙海市榜山镇翠林村==厂家联系方式:0596-6583988==配料表:面粉 鸡蛋 肉松==储藏方法:请于阴凉、干燥处保存==保质期:180 天==食品添加剂:无==包装方式:包装==品牌:雅思嘉==系列:肉松金砖==糕点种类:肉松饼==重量(g):1500==口味:甜味==产地:中国大陆==省份:福建省==城市:漳州市==,,,,,
天猫,喜年华食品专营店,天猫卖家,,上海,上海,上海,FERRERO/费列罗,其他/other,1180,卖家未填,卖家未填,卖家未填,【海尔年货专供】费列罗进口巧克力礼盒装88粒商务生日礼物包顺丰,,628,268,268,356.9,232,309,"82,812",1901,6106,16454444792,70574843,,点击查看,1900,,,品牌:?费列罗/FERRERO ROCHER,厂名:中国分装商==厂址:河源市高新技术开发区==厂家联系方式:021-56513332==配料表:牛奶巧克力30%、榛子28.5.....==储藏方法:阴凉干燥处，避免阳光直射==保质期:335 天==食品添加剂:磷脂 、膨松剂==包装方式:包装==包装种类:礼盒装==品牌:费列罗/FERRERO ROCHER==费列罗巧克力产品目录:费列罗88颗自由组合装==重量(g):1180==巧克力品类:其他/other==产地:意大利==是否含有代可可脂:否==,,,,,
淘宝,老北京特产直营店,金牌卖家,2012/11/24,北京,北京,北京,御食园,卖家未填,1200,卖家未填,卖家未填,京味珍品散称1200g,包邮北京特产正宗御食园大礼包 御食园传统小吃年货礼包1200g礼袋,61.46元/500g,147.5,54,54,192.7,428,1527,"82,458",1727,4056,18402542010,101204823,2015/1/22 0:15,点击查看,2012,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1421856952000&starts=1421252152000&item_id=18402542010&user_tag=341659648&old_quantity=23441&zhichong=true&sold_total_num=16&seller_num_id=1083259365&dk=0&title=%B0%FC%D3%CA%B1%B1%BE%A9%CC%D8%B2%FA%D5%FD%D7%DA%D3%F9%CA%B3%D4%B0%B4%F3%C0%F1%B0%FC+%D3%F9%CA%B3%D4%B0%B4%AB%CD%B3%D0%A1%B3%D4%C4%EA%BB%F5%C0%F1%B0%FC1200g%C0%F1%B4%FC&sbn=0ff455e29dcdce602887d2007d4055f9&isTKA=false&msc=1,品牌: 御食园,生产许可证编号:112724010126==产品标准号:GB/T20977-2007==厂名:北京御食园食品股份有限公司==厂址:北京市怀柔区雁栖经济开发区乐园大街31号==厂家联系方式:4008898860==配料表:见详情页==储藏方法:存储于阴凉干燥处==保质期:90==食品添加剂:见详情页==产品名称:御食园 京味珍品散称1200g==包装方式: 包装==品牌: 御食园==系列: 京味珍品散称1200g==糕点种类: 其他/other==重量(g): 1200==口味: 甜味==是否含糖: 含糖==是否为有机食品: 否==产地: 中国大陆==省份: 北京==,,,,,
淘宝,lixiu0906,皇冠卖家,2010/12/16,山东,青岛,山东青岛,韩国零食大礼包,卖家未填,1264,卖家未填,卖家未填,组合系列,进口韩国零食品大礼包一箱的年货送女朋友生日礼物休闲小吃礼盒装,145.57元/500g,368,158,158,230.5,355,518,"81,844",247,950,42877188101,63978508,2015/1/27 23:50,点击查看,2010,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422373822000&starts=1421769022000&item_id=42877188101&user_tag=471429122&old_quantity=480&zhichong=true&sold_total_num=16&seller_num_id=78744889&dk=0&title=%BD%F8%BF%DA%BA%AB%B9%FA%C1%E3%CA%B3%C6%B7%B4%F3%C0%F1%B0%FC%D2%BB%CF%E4%B5%C4%C4%EA%BB%F5%CB%CD%C5%AE%C5%F3%D3%D1%C9%FA%C8%D5%C0%F1%CE%EF%D0%DD%CF%D0%D0%A1%B3%D4%C0%F1%BA%D0%D7%B0&sbn=39117bc5fa96eb9efe045720aa354195&isTKA=false&msc=1,品牌: 韩国零食大礼包,生产许可证编号:==产品标准号:==厂名:韩国株式会社==厂址:韩国==厂家联系方式:080-709-2580==配料表:营养强化面粉、白砂糖、加工黄油、鸡蛋液等==储藏方法:请置于阴凉干燥处 避免阳光直射==保质期:365==食品添加剂:无==包装方式: 包装==重量(g): 1264==品牌: 韩国零食大礼包==热销系列: 组合系列==是否含糖: 含糖==是否为有机食品: 否==产地: 韩国==,,,,,
天猫,天馋食品专营店,天猫卖家,,上海,上海,上海,Musiney/慕丝妮,卖家未填,888,卖家未填,卖家未填,慕丝妮零食大礼包50包,年货好礼送女友礼物含进口零食大礼包一箱的组合糖果食品礼盒包邮,"满68元,包邮",112,98,98,264.4,308,831,"81,438",226,369,43213763272,111682125,,点击查看,1900,,,品牌:?Musiney/慕丝妮,生产许可证编号:350624010007==厂名:龙海市老顾客食品有限公司==厂址:龙海市海澄工业区==厂家联系方式:0592-5039220==配料表:50包零食组合大礼包==储藏方法:阴凉干燥处==保质期:180 天==食品添加剂:无==包装方式:包装==品牌:Musiney/慕丝妮==系列:慕丝妮零食大礼包50包==重量(g):888==产地:中国大陆==省份:福建省==城市:泉州市==,,,,,
天猫,华天伟业酒类专营店,天猫卖家,,北京,北京,北京,御食园,卖家未填,808,卖家未填,卖家未填,糕点礼包组合808g,御食园北京特产传统糕点心零美食大礼包808g年货小吃办公休闲食品,,92,29,29,66.7,1220,2805,"81,345",11749,6553,27406688517,60840111,,点击查看,1900,,,品牌:?御食园,生产许可证编号:112717010003==产品标准号:Q/HRYSH0037==厂名:北京御食园食品股份有限公司==厂址:北京市怀柔区雁栖经济开发区乐园大街31号 北京市怀柔区雁栖经济开发区C区乐园南一街11号==厂家联系方式:010-61668530==配料表:糖葫芦 小甘薯  白芸豆 茯苓果仁脆 年糕 豌豆黄 蜜麻花 等==储藏方法:请置于阴凉干燥处==保质期:60 天==包装方式:包装==品牌:御食园==系列:糕点礼包组合808g==糕点种类:组合系列==重量(g):808==口味:甜味==是否含糖:含糖==产地:中国大陆==省份:北京==,,,,,
天猫,唐品食品专营店,天猫卖家,,浙江,杭州,浙江杭州,芭喜（意大利）,夹心巧克力,171,卖家未填,卖家未填,爱之书171g套餐,包邮 意大利进口铁艺芭喜限量版巧克力礼盒装171g 情人节礼物年货,"满98元,包邮",99,98,98,124.3,648,822,"80,556",586,1543,42693422871,68602432,,点击查看,1900,,,品牌:?芭喜（意大利）,厂名:进口经销商:上海可迪食品有限公司==厂址:上海市三鲁路3585号5号楼==厂家联系方式:201-54335400==配料表:详情请见外包装==储藏方法:置于阴凉干燥处、避免阳关直射==保质期:330 天==包装方式:包装==包装种类:礼盒装==品牌:芭喜（意大利）==系列:爱之书171g套餐==重量(g):171==巧克力品类:夹心巧克力==产地:意大利==是否含有代可可脂:否==,,,,,
淘宝,倾城之计,钻级卖家,2010/2/24,广东,深圳,广东深圳,ROCA/乐家,卖家未填,1190,卖家未填,卖家未填,杏仁糖,【香港代购】美国Almond Roca乐家杏仁糖喜糖1190g三钢印年货礼品,65.13元/500g,155,,155,855.8,94,519,"80,445",77,494,36291485151,60581724,2015/1/25 12:22,点击查看,2010,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422159750000&starts=1421554950000&item_id=36291485151&user_tag=269553664&old_quantity=751&zhichong=true&sold_total_num=16&seller_num_id=372063840&dk=0&title=%A1%BE%CF%E3%B8%DB%B4%FA%B9%BA%A1%BF%C3%C0%B9%FAAlmond+Roca%C0%D6%BC%D2%D0%D3%C8%CA%CC%C7%CF%B2%CC%C71190g%C8%FD%B8%D6%D3%A1%C4%EA%BB%F5%C0%F1%C6%B7&sbn=346f22be58b13a36e298a6519d3ba392&isTKA=false&msc=1,品牌: ROCA/乐家,生产许可证编号:==产品标准号:==厂名:美国乐家公司==厂址:110E.26THST.TACOMA.WA98421==厂家联系方式:250312==配料表:杏仁、奶油、可可粉==储藏方法:==保质期:545==食品添加剂:无==产品: 喜糖==包装方式: 包装==包装种类: 桶装==重量(g): 1190==品牌: ROCA/乐家==系列: 杏仁糖==产地: 美国==,,,,,
淘宝,xhw010,皇冠卖家,2008/4/22,北京,北京,北京,DRINGO/大润谷,卖家未填,320,卖家未填,卖家未填,曲奇饼干,大润谷丹麦风味奶油蓝罐铁盒曲奇饼干320g年货礼盒零食包邮送礼袋,70.31元/500g,45,18.8,18.8,113.8,706,4274,"80,351",625,2213,35633185831,35694474,2015/1/28 12:59,点击查看,2008,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422421189000&starts=1421816389000&item_id=35633185831&user_tag=437858320&old_quantity=18739&zhichong=true&sold_total_num=16&seller_num_id=89601468&dk=0&title=%B4%F3%C8%F3%B9%C8%B5%A4%C2%F3%B7%E7%CE%B6%C4%CC%D3%CD%C0%B6%B9%DE%CC%FA%BA%D0%C7%FA%C6%E6%B1%FD%B8%C9320g%C4%EA%BB%F5%C0%F1%BA%D0%C1%E3%CA%B3%B0%FC%D3%CA%CB%CD%C0%F1%B4%FC&sbn=c03c535c50e6ee4e64d3b26adc27a539&isTKA=false&msc=1,品牌: DRINGO/大润谷,生产许可证编号:440308010596==产品标准号:SB/T20980==厂名:深圳市润谷食品有限公司==厂址:深圳市坪山新区坪山办事处江岭社区香江工业园A栋==厂家联系方式:0755-89936888==配料表:小麦粉、白砂糖、棕榈油、奶油（10%）、人造奶油、鸡蛋、全脂乳粉、==储藏方法:存放于干燥、阴凉处==保质期:365==食品添加剂:详情见包装==包装方式: 包装==重量(g): 320==品牌: DRINGO/大润谷==系列: 曲奇饼干==产地: 中国大陆==省份: 广东省==,,,,,
天猫,三夫食品专营店,天猫卖家,,广东,广州,广东广州,嘉云糖,卖家未填,200,卖家未填,卖家未填,糖200g,包邮德国进口嘉云糖 多口味200g糖果喜糖水果硬糖零食品特价年货,"满78元,包邮,送3元店铺优惠券",70,13.9,13.9,65.4,1226,5772,"80,231",2398,3265,42023842132,72779622,,点击查看,1900,,,品牌:?嘉云糖,厂名:德国嘉云食品有限公司==厂址:德国==厂家联系方式:86484223==配料表:白砂糖，天然果汁，低糖粉，维生素E等==储藏方法:阴凉干燥处，避免高温阳光直射==保质期:1080 天==产品名称:嘉云糖 糖200g==产品:其他/other==包装方式:包装==包装种类:盒装==重量(g):200==品牌:嘉云糖==系列:糖200g==是否含糖:含糖==产地:德国==口味:酸果味糖梨&黑莓味什锦莓味樱桃味香草味芒果什果味冰爽味什果味混合热带什果味热带什果味多维夹心果味咖啡味草莓味香橙味薄荷味柠檬味苹果味可乐味西柚味==是否为有机食品:否==,,,,,
淘宝,薛木木2014,钻级卖家,2014/8/27,上海,上海,上海,吃货的礼物,卖家未填,1400,卖家未填,卖家未填,组合系列,创意情人节礼物韩国进口零食大礼包一箱休闲食品礼盒新年货送女友,131.43元/500g,368,268,268,356.1,225,299,"80,132",442,2479,41479115410,113133987,2015/1/26 15:00,点击查看,2014,,http://detailskip.taobao.com/json/show_buyer_list.htm?step=false&bid_page=1&page_size=15&item_type=b&ends=1422255600000&starts=1421650800000&item_id=41479115410&user_tag=470814720&old_quantity=1500&zhichong=true&sold_total_num=16&seller_num_id=2224444275&dk=0&title=%B4%B4%D2%E2%C7%E9%C8%CB%BD%DA%C0%F1%CE%EF%BA%AB%B9%FA%BD%F8%BF%DA%C1%E3%CA%B3%B4%F3%C0%F1%B0%FC%D2%BB%CF%E4%D0%DD%CF%D0%CA%B3%C6%B7%C0%F1%BA%D0%D0%C2%C4%EA%BB%F5%CB%CD%C5%AE%D3%D1&sbn=1147836751b42613219cd8f18b1ab1ce&isTKA=false&msc=1,品牌: 吃货的礼物,生产许可证编号:==产品标准号:==厂名:韩国乐天制果株式会社==厂址:韩国==厂家联系方式:0631-5863809==配料表:多种==储藏方法:==保质期:365==食品添加剂:无==包装方式: 包装==重量(g): 1400==糕点种类: 酥性饼干==品牌: 吃货的礼物==热销系列: 组合系列==是否含糖: 含糖==是否为有机食品: 否==产地: 韩国==,,,,,
